,Store,Date,CategoryID,ProductID,Q1,Q2,Q3,Q4,SpecialID
1771,38,2019-09-15,26,3826XXRP,3.0,3,,,
1772,38,2019-04-25,27,3827XXRP,0.0,,,,
1773,38,2019-02-05,28,3828XXRP,157.16,158.39,200.1,162.77,
1774,38,2019-12-14,29,3829XXRP,0.0,,,,
1775,38,2019-11-17,31,3831XXRP,10.0,181,5.0,19.0,
1776,38,2019-11-10,32,3832XXRP,28.0,19.83,20.0,,
1777,38,2019-09-26,33,3833XXRP,0.0,,,,
1778,38,2019-06-09,34,3834XXRP,28.0,,,,
1779,38,2019-05-31,35,3835XXRP,0.0,,,,
1780,38,2019-03-13,38,3838XXRP,38258.19,32975.25,39096.0,40188.28,
1781,38,2019-04-11,40,3840XXRP,15013.4,16413.95,16383.76,16911.48,
1782,38,2019-07-02,42,3842XXRP,109.64,78.51,103.37,78.91,
1783,38,2019-07-03,44,3844XXRP,0.0,,,,
1784,38,2019-06-10,46,3846XXRP,4725.95,3851.6,4038.57,4533.46,
1785,38,2019-08-12,49,3849XXRP,0.0,,,,
1786,38,2019-07-06,30,3880XXRP,11792.28,10928.67,10139.14,9931.94,
1787,38,2019-01-13,37,3887XXRP,223.86,313.5,344.38,383.08,
1788,38,2019-05-30,41,3891XXRP,26492.19,23241.13,21264.77,21667.15,
1789,38,2019-10-22,43,3893XXRP,18603.1,16022.92,14057.39,14283.68,
1790,38,2019-08-13,45,3895XXRP,38851.26,37094.57,34571.8,35140.62,
1791,38,2019-04-06,47,3897XXRP,10159.7,8772.96,8014.49,8420.3,
1792,38,2019-01-17,48,3898XXRP,4477.54,5525.58,4208.39,4014.34,
1793,39,2019-08-10,1,391XXRP,21244.5,39584.16,23025.91,14011.39,
1794,39,2019-12-30,2,392XXRP,52359.34,50874.07,56270.81,52825.12,
1795,39,2019-10-03,3,393XXRP,13308.76,12204.09,11147.06,11282.86,
1796,39,2019-09-24,4,394XXRP,38229.52,35728.26,35724.85,36742.97,
1797,39,2019-03-02,5,395XXRP,22081.23,24519.54,22750.65,16069.37,
1798,39,2019-07-29,6,396XXRP,3569.91,4019.83,5069.2,2775.82,
1799,39,2019-01-22,7,397XXRP,23845.33,24081.42,24240.86,24424.86,
1800,39,2019-05-13,8,398XXRP,32760.39,31887.58,32447.06,32634.21,
1801,39,2019-06-09,9,399XXRP,9652.18,12093.32,11071.24,12655.32,
1802,39,2019-08-20,10,3910XXRP,10416.43,10233.33,10947.75,10401.35,
1803,39,2019-02-26,11,3911XXRP,15715.06,15813.26,14558.66,15233.64,
1804,39,2019-10-12,12,3912XXRP,3911.18,3765.7,3823.31,3320.24,
1805,39,2019-01-10,13,3913XXRP,48559.91,44909.46,46838.28,48317.51,
1806,39,2019-02-27,14,3914XXRP,18411.82,16765.96,17384.48,16781.45,
1807,39,2019-09-12,16,3916XXRP,6507.73,10815.56,16390.81,16467.96,
1808,39,2019-03-30,17,3917XXRP,11486.59,11277.99,12421.92,9386.02,
1809,39,2019-11-26,18,3918XXRP,4888.5,17643.25,9627.02,969.9,
1810,39,2019-11-30,19,3919XXRP,0.0,,,,
1811,39,2019-11-22,20,3920XXRP,7455.09,6862.87,6238.97,5771.68,
1812,39,2019-04-22,21,3921XXRP,6843.57,6871.52,6618.23,6280.54,
1813,39,2019-11-21,22,3922XXRP,11832.54,10755.78,12452.99,8652.23,
1814,39,2019-06-11,23,3923XXRP,13554.53,14117.46,15076.91,14166.73,
1815,39,2019-02-09,24,3924XXRP,4099.29,3722.11,4384.02,4036.56,
1816,39,2019-04-08,25,3925XXRP,4457.41,5155.22,5594.75,5170.5,
1817,39,2019-12-10,26,3926XXRP,8126.4,7651.69,7153.66,8772.97,
1818,39,2019-02-15,27,3927XXRP,1591.08,1601.46,1470.0,1459.5,
1819,39,2019-07-28,28,3928XXRP,828.8,759.82,802.0,634.04,
1820,39,2019-11-13,29,3929XXRP,4959.0,6335.4,5486.38,3947.32,
1821,39,2019-12-13,30,3930XXRP,2662.5,2898.54,2908.5,2683.62,
1822,39,2019-06-12,31,3931XXRP,1556.96,1480.63,1345.0,1974.0,
1823,39,2019-11-18,32,3932XXRP,4127.35,6073.94,7379.19,4311.6,
1824,39,2019-07-26,33,3933XXRP,5940.18,5649.35,5684.36,5413.89,
1825,39,2019-03-07,34,3934XXRP,11505.5,15084.47,12668.0,14392.5,
1826,39,2019-06-30,35,3935XXRP,1119.04,1861,1838.0,1314.0,
1827,39,2019-11-04,36,3936XXRP,660.5,949.5,704.5,724.0,
1828,39,2019-12-23,38,3938XXRP,39219.9,38759,39931.67,38138.36,
1829,39,2019-08-06,40,3940XXRP,54197.29,50425.09,52454.76,53103.15,
1830,39,2019-05-14,41,3941XXRP,370.76,383.38,559.76,340.59,
1831,39,2019-09-17,42,3942XXRP,2308.33,2752.79,2368.52,2587.1,
1832,39,2019-08-08,44,3944XXRP,3751.44,4119.68,3690.69,3331.53,
1833,39,2019-12-22,45,3945XXRP,3.77,15.54,10.0,,
1834,39,2019-11-21,46,3946XXRP,25697.11,24638.59,28248.57,26313.19,
1835,39,2019-12-14,47,3947XXRP,0.0,40,,,
1836,39,2019-12-26,49,3949XXRP,4113.3,5008.38,6159.34,6170.52,
1837,39,2019-01-23,37,3987XXRP,5719.27,5214.94,5058.8,5419.42,
1838,39,2019-08-29,43,3993XXRP,37206.63,34052.24,33626.18,34340.37,
1839,39,2019-09-15,48,3998XXRP,9023.09,13567.45,10063.57,9018.23,
1840,40,2019-10-25,1,401XXRP,18116.85,26138.18,23172.75,14728.82,
1841,40,2019-02-28,2,402XXRP,27089.38,25187.64,25082.06,24338.23,
1842,40,2019-10-18,3,403XXRP,6269.14,5837.32,5836.3,4859.75,
1843,40,2019-04-22,4,404XXRP,23906.14,21778.87,21779.47,20609.53,
1844,40,2019-04-20,5,405XXRP,20669.72,21179.29,20121.61,17329.43,
1845,40,2019-02-02,6,406XXRP,3634.06,4706.78,6142.09,6287.57,
1846,40,2019-03-22,7,407XXRP,13996.67,14828.83,15703.5,14870.76,
1847,40,2019-08-27,8,408XXRP,35639.8,34581.57,32851.73,32642.16,
1848,40,2019-05-06,9,409XXRP,10636.39,7942.91,10371.69,10962.8,
1849,40,2019-11-28,10,4010XXRP,12385.22,11444.22,13688.21,13680.4,
1850,40,2019-08-17,11,4011XXRP,12635.04,13062.73,12178.36,12399.24,
1851,40,2019-10-17,12,4012XXRP,2964.03,3236.24,3450.79,3838.7,
1852,40,2019-09-09,13,4013XXRP,24560.82,21886.75,21051.52,22179.42,
1853,40,2019-09-14,14,4014XXRP,11527.12,12559.68,11042.58,10384.18,
1854,40,2019-05-02,16,4016XXRP,3263.97,3334.55,4421.52,4232.67,
1855,40,2019-08-27,17,4017XXRP,7587.77,7934.09,8200.69,8957.29,
1856,40,2019-03-07,18,4018XXRP,2762.1,6680.4,4666.0,710.05,
1857,40,2019-06-22,19,4019XXRP,0.0,,,,
1858,40,2019-07-13,20,4020XXRP,2495.72,3190.64,2907.36,3675.76,
1859,40,2019-11-28,21,4021XXRP,6700.48,6887.26,7032.93,6741.33,
1860,40,2019-09-29,22,4022XXRP,6361.58,5939.39,7244.47,6401.99,
1861,40,2019-05-23,23,4023XXRP,9942.48,11374,11852.54,9992.78,
1862,40,2019-03-23,24,4024XXRP,2669.75,2332,3492.21,2506.17,
1863,40,2019-10-12,25,4025XXRP,4214.5,5444,6190.0,4752.0,
1864,40,2019-07-09,26,4026XXRP,4565.85,5401.61,4832.75,4308.39,
1865,40,2019-09-20,27,4027XXRP,904.0,1176.5,954.25,776.25,
1866,40,2019-03-25,28,4028XXRP,310.46,327.17,398.95,270.01,
1867,40,2019-11-30,29,4029XXRP,3179.03,3249.12,3419.25,3116.99,
1868,40,2019-10-25,30,4030XXRP,2503.5,2735.5,3291.86,2547.0,
1869,40,2019-04-18,31,4031XXRP,1263.5,1505.96,1549.0,1147.0,
1870,40,2019-05-12,32,4032XXRP,4811.57,5550.88,6764.1,3590.95,
1871,40,2019-08-24,33,4033XXRP,2818.91,3744.56,3605.39,2577.43,
1872,40,2019-03-05,34,4034XXRP,6589.0,6382,8114.43,7940.5,
1873,40,2019-09-10,35,4035XXRP,1807.5,1725,2056.0,1715.72,
1874,40,2019-08-09,36,4036XXRP,305.0,206,323.5,265.0,
1875,40,2019-08-04,37,4037XXRP,1233.23,1223.91,1247.97,1255.86,
1876,40,2019-12-15,38,4038XXRP,39101.66,29701.58,31395.33,24253.44,
1877,40,2019-04-03,40,4040XXRP,34139.84,33766.58,33246.56,31264.26,
1878,40,2019-11-01,41,4041XXRP,46.0,39,10.0,42.0,
1879,40,2019-01-07,42,4042XXRP,4241.41,3748.1,4067.06,3641.25,
1880,40,2019-03-24,44,4044XXRP,3280.0,3556.22,2965.33,3041.41,
1881,40,2019-03-24,44,4044XXRP,3280.0,3556.22,2965.33,3041.41,
1882,40,2019-03-24,44,4044XXRP,3280.0,3556.22,2965.33,3041.41,
1883,40,2019-03-24,44,4044XXRP,3280.0,3556.22,2965.33,3041.41,
1884,40,2019-03-24,44,4044XXRP,3280.0,3556.22,2965.33,3041.41,
1885,40,2019-09-30,49,4049XXRP,0.0,,,-23.99,
1886,40,2019-06-14,43,4093XXRP,31080.68,26600.39,23709.23,22879.37,
